Phrenic activation, Abdominal activation, %VC/s, %VC, Pressure (cmH20), timestep, lma (0-1), Pab, Pdi, PL, Pressure-PL
0.5,0.065337,-7.62295,62.2403,-0.368658,2.505,1,14.6096,31.6067,16.6284,-16.997
0.5,0.065337,-7.62015,62.2441,-0.368495,2.5055,1,14.6107,31.6085,16.6294,-16.9979
0.5,0.065337,-7.61734,62.2479,-0.368333,2.506,1,14.6117,31.6104,16.6304,-16.9987
0.5,0.065337,-7.61454,62.2517,-0.36817,2.5065,1,14.6127,31.6123,16.6314,-16.9996
0.5,0.065337,-7.61174,62.2555,-0.368008,2.507,1,14.6137,31.6141,16.6324,-17.0005
0.5,0.065337,-7.60894,62.2593,-0.367845,2.5075,1,14.6147,31.616,16.6335,-17.0013
0.5,0.065337,-7.60614,62.2631,-0.367683,2.508,1,14.6157,31.6179,16.6345,-17.0022
0.5,0.065337,-7.60334,62.2669,-0.36752,2.5085,1,14.6167,31.6197,16.6355,-17.003
0.5,0.065337,-7.60054,62.2707,-0.367358,2.509,1,14.6177,31.6216,16.6365,-17.0039
0.5,0.065337,-7.59774,62.2745,-0.367196,2.5095,1,14.6187,31.6235,16.6375,-17.0047
0.5,0.065337,-7.59494,62.2783,-0.367034,2.51,1,14.6197,31.6253,16.6385,-17.0056
0.5,0.065337,-7.59215,62.2821,-0.366872,2.5105,1,14.6207,31.6272,16.6396,-17.0064
0.5,0.065337,-7.58935,62.2859,-0.36671,2.511,1,14.6218,31.629,16.6406,-17.0073
0.5,0.065337,-7.58656,62.2897,-0.366548,2.5115,1,14.6228,31.6309,16.6416,-17.0081
0.5,0.065337,-7.58376,62.2935,-0.366386,2.512,1,14.6238,31.6327,16.6426,-17.009
0.5,0.065337,-7.58097,62.2973,-0.366224,2.5125,1,14.6248,31.6346,16.6436,-17.0098
0.5,0.065337,-7.57818,62.3011,-0.366063,2.513,1,14.6258,31.6365,16.6446,-17.0107
0.5,0.065337,-7.57539,62.3049,-0.365901,2.5135,1,14.6268,31.6383,16.6456,-17.0115
0.5,0.065337,-7.5726,62.3087,-0.365739,2.514,1,14.6278,31.6402,16.6466,-17.0124
0.5,0.065337,-7.56981,62.3125,-0.365578,2.5145,1,14.6288,31.642,16.6477,-17.0132
0.5,0.065337,-7.56702,62.3162,-0.365416,2.515,1,14.6298,31.6439,16.6487,-17.0141
0.5,0.065337,-7.56424,62.32,-0.365255,2.5155,1,14.6308,31.6457,16.6497,-17.0149
0.5,0.065337,-7.56145,62.3238,-0.365094,2.516,1,14.6318,31.6476,16.6507,-17.0158
0.5,0.065337,-7.55866,62.3276,-0.364933,2.5165,1,14.6328,31.6494,16.6517,-17.0166
0.5,0.065337,-7.55588,62.3314,-0.364772,2.517,1,14.6338,31.6513,16.6527,-17.0175
0.5,0.065337,-7.5531,62.3351,-0.36461,2.5175,1,14.6348,31.6531,16.6537,-17.0183
0.5,0.065337,-7.55031,62.3389,-0.364449,2.518,1,14.6358,31.655,16.6547,-17.0192
0.5,0.065337,-7.54753,62.3427,-0.364289,2.5185,1,14.6368,31.6568,16.6557,-17.02
0.5,0.065337,-7.54475,62.3465,-0.364128,2.519,1,14.6378,31.6587,16.6567,-17.0209
0.5,0.065337,-7.54197,62.3502,-0.363967,2.5195,1,14.6388,31.6605,16.6577,-17.0217
0.5,0.065337,-7.53919,62.354,-0.363806,2.52,1,14.6398,31.6624,16.6588,-17.0226
0.5,0.065337,-7.53641,62.3578,-0.363646,2.5205,1,14.6408,31.6642,16.6598,-17.0234
0.5,0.065337,-7.53364,62.3615,-0.363485,2.521,1,14.6418,31.6661,16.6608,-17.0243
0.5,0.065337,-7.53086,62.3653,-0.363325,2.5215,1,14.6428,31.6679,16.6618,-17.0251
0.5,0.065337,-7.52809,62.3691,-0.363164,2.522,1,14.6438,31.6698,16.6628,-17.0259
0.5,0.065337,-7.52531,62.3728,-0.363004,2.5225,1,14.6448,31.6716,16.6638,-17.0268
0.5,0.065337,-7.52254,62.3766,-0.362844,2.523,1,14.6458,31.6735,16.6648,-17.0276
0.5,0.065337,-7.51976,62.3803,-0.362683,2.5235,1,14.6468,31.6753,16.6658,-17.0285
0.5,0.065337,-7.51699,62.3841,-0.362523,2.524,1,14.6478,31.6771,16.6668,-17.0293
0.5,0.065337,-7.51422,62.3879,-0.362363,2.5245,1,14.6488,31.679,16.6678,-17.0302
0.5,0.065337,-7.51145,62.3916,-0.362203,2.525,1,14.6498,31.6808,16.6688,-17.031
0.5,0.065337,-7.50868,62.3954,-0.362043,2.5255,1,14.6508,31.6827,16.6698,-17.0319
0.5,0.065337,-7.50591,62.3991,-0.361883,2.526,1,14.6518,31.6845,16.6708,-17.0327
0.5,0.065337,-7.50315,62.4029,-0.361724,2.5265,1,14.6528,31.6863,16.6718,-17.0335
0.5,0.065337,-7.50038,62.4066,-0.361564,2.527,1,14.6538,31.6882,16.6728,-17.0344
0.5,0.065337,-7.49761,62.4104,-0.361404,2.5275,1,14.6548,31.69,16.6738,-17.0352
0.5,0.065337,-7.49485,62.4141,-0.361245,2.528,1,14.6558,31.6919,16.6748,-17.0361
0.5,0.065337,-7.49208,62.4179,-0.361085,2.5285,1,14.6568,31.6937,16.6758,-17.0369
0.5,0.065337,-7.48932,62.4216,-0.360926,2.529,1,14.6578,31.6955,16.6768,-17.0377
0.5,0.065337,-7.48656,62.4254,-0.360766,2.5295,1,14.6588,31.6974,16.6778,-17.0386
0.5,0.065337,-7.4838,62.4291,-0.360607,2.53,1,14.6598,31.6992,16.6788,-17.0394
0.5,0.065337,-7.48104,62.4328,-0.360448,2.5305,1,14.6608,31.701,16.6798,-17.0403
0.5,0.065337,-7.47828,62.4366,-0.360289,2.531,1,14.6618,31.7029,16.6808,-17.0411
0.5,0.065337,-7.47552,62.4403,-0.36013,2.5315,1,14.6628,31.7047,16.6818,-17.0419
0.5,0.065337,-7.47276,62.4441,-0.359971,2.532,1,14.6637,31.7065,16.6828,-17.0428
0.5,0.065337,-7.47,62.4478,-0.359812,2.5325,1,14.6647,31.7084,16.6838,-17.0436
0.5,0.065337,-7.46725,62.4515,-0.359653,2.533,1,14.6657,31.7102,16.6848,-17.0445
0.5,0.065337,-7.46449,62.4553,-0.359494,2.5335,1,14.6667,31.712,16.6858,-17.0453
0.5,0.065337,-7.46174,62.459,-0.359335,2.534,1,14.6677,31.7139,16.6868,-17.0461
0.5,0.065337,-7.45898,62.4627,-0.359177,2.5345,1,14.6687,31.7157,16.6878,-17.047
0.5,0.065337,-7.45623,62.4665,-0.359018,2.535,1,14.6697,31.7175,16.6888,-17.0478
0.5,0.065337,-7.45348,62.4702,-0.35886,2.5355,1,14.6707,31.7193,16.6898,-17.0487
0.5,0.065337,-7.45073,62.4739,-0.358701,2.536,1,14.6717,31.7212,16.6908,-17.0495
0.5,0.065337,-7.44798,62.4776,-0.358543,2.5365,1,14.6727,31.723,16.6918,-17.0503
0.5,0.065337,-7.44523,62.4814,-0.358384,2.537,1,14.6737,31.7248,16.6928,-17.0512
0.5,0.065337,-7.44248,62.4851,-0.358226,2.5375,1,14.6746,31.7266,16.6938,-17.052
0.5,0.065337,-7.43973,62.4888,-0.358068,2.538,1,14.6756,31.7285,16.6948,-17.0528
0.5,0.065337,-7.43699,62.4925,-0.35791,2.5385,1,14.6766,31.7303,16.6958,-17.0537
0.5,0.065337,-7.43424,62.4962,-0.357752,2.539,1,14.6776,31.7321,16.6968,-17.0545
0.5,0.065337,-7.4315,62.4999,-0.357594,2.5395,1,14.6786,31.7339,16.6977,-17.0553
0.5,0.065337,-7.42875,62.5037,-0.357436,2.54,1,14.6796,31.7358,16.6987,-17.0562
0.5,0.065337,-7.42601,62.5074,-0.357278,2.5405,1,14.6806,31.7376,16.6997,-17.057
0.5,0.065337,-7.42327,62.5111,-0.35712,2.541,1,14.6816,31.7394,16.7007,-17.0578
0.5,0.065337,-7.42053,62.5148,-0.356963,2.5415,1,14.6825,31.7412,16.7017,-17.0587
0.5,0.065337,-7.41779,62.5185,-0.356805,2.542,1,14.6835,31.743,16.7027,-17.0595
0.5,0.065337,-7.41505,62.5222,-0.356648,2.5425,1,14.6845,31.7449,16.7037,-17.0603
0.5,0.065337,-7.41231,62.5259,-0.35649,2.543,1,14.6855,31.7467,16.7047,-17.0612
0.5,0.065337,-7.40957,62.5296,-0.356333,2.5435,1,14.6865,31.7485,16.7057,-17.062
0.5,0.065337,-7.40683,62.5333,-0.356175,2.544,1,14.6875,31.7503,16.7067,-17.0628
0.5,0.065337,-7.4041,62.537,-0.356018,2.5445,1,14.6885,31.7521,16.7077,-17.0637
0.5,0.065337,-7.40136,62.5407,-0.355861,2.545,1,14.6894,31.7539,16.7086,-17.0645
0.5,0.065337,-7.39863,62.5444,-0.355704,2.5455,1,14.6904,31.7558,16.7096,-17.0653
0.5,0.065337,-7.39589,62.5481,-0.355547,2.546,1,14.6914,31.7576,16.7106,-17.0662
0.5,0.065337,-7.39316,62.5518,-0.35539,2.5465,1,14.6924,31.7594,16.7116,-17.067
0.5,0.065337,-7.39043,62.5555,-0.355233,2.547,1,14.6934,31.7612,16.7126,-17.0678
0.5,0.065337,-7.3877,62.5592,-0.355076,2.5475,1,14.6944,31.763,16.7136,-17.0687
0.5,0.065337,-7.38497,62.5629,-0.354919,2.548,1,14.6953,31.7648,16.7146,-17.0695
0.5,0.065337,-7.38224,62.5666,-0.354762,2.5485,1,14.6963,31.7666,16.7156,-17.0703
0.5,0.065337,-7.37951,62.5703,-0.354606,2.549,1,14.6973,31.7685,16.7165,-17.0711
0.5,0.065337,-7.37678,62.574,-0.354449,2.5495,1,14.6983,31.7703,16.7175,-17.072
0.5,0.065337,-7.37406,62.5777,-0.354293,2.55,1,14.6993,31.7721,16.7185,-17.0728
0.5,0.065337,-7.37133,62.5814,-0.354136,2.5505,1,14.7002,31.7739,16.7195,-17.0736
0.5,0.065337,-7.36861,62.585,-0.35398,2.551,1,14.7012,31.7757,16.7205,-17.0745
0.5,0.065337,-7.36588,62.5887,-0.353823,2.5515,1,14.7022,31.7775,16.7215,-17.0753
0.5,0.065337,-7.36316,62.5924,-0.353667,2.552,1,14.7032,31.7793,16.7224,-17.0761
0.5,0.065337,-7.36044,62.5961,-0.353511,2.5525,1,14.7042,31.7811,16.7234,-17.0769
0.5,0.065337,-7.35772,62.5998,-0.353355,2.553,1,14.7051,31.7829,16.7244,-17.0778
0.5,0.065337,-7.355,62.6034,-0.353199,2.5535,1,14.7061,31.7847,16.7254,-17.0786
0.5,0.065337,-7.35228,62.6071,-0.353043,2.554,1,14.7071,31.7865,16.7264,-17.0794
0.5,0.065337,-7.34956,62.6108,-0.352887,2.5545,1,14.7081,31.7883,16.7274,-17.0802
0.5,0.065337,-7.34684,62.6145,-0.352731,2.555,1,14.7091,31.7901,16.7283,-17.0811
0.5,0.065337,-7.34412,62.6181,-0.352575,2.5555,1,14.71,31.7919,16.7293,-17.0819
0.5,0.065337,-7.34141,62.6218,-0.35242,2.556,1,14.711,31.7937,16.7303,-17.0827
0.5,0.065337,-7.33869,62.6255,-0.352264,2.5565,1,14.712,31.7955,16.7313,-17.0835
0.5,0.065337,-7.33598,62.6291,-0.352109,2.557,1,14.713,31.7973,16.7323,-17.0844
0.5,0.065337,-7.33327,62.6328,-0.351953,2.5575,1,14.7139,31.7991,16.7332,-17.0852
0.5,0.065337,-7.33055,62.6365,-0.351798,2.558,1,14.7149,31.8009,16.7342,-17.086
0.5,0.065337,-7.32784,62.6401,-0.351642,2.5585,1,14.7159,31.8027,16.7352,-17.0868
0.5,0.065337,-7.32513,62.6438,-0.351487,2.559,1,14.7169,31.8045,16.7362,-17.0877
0.5,0.065337,-7.32242,62.6475,-0.351332,2.5595,1,14.7178,31.8063,16.7372,-17.0885
0.5,0.065337,-7.31971,62.6511,-0.351177,2.56,1,14.7188,31.8081,16.7381,-17.0893
0.5,0.065337,-7.317,62.6548,-0.351022,2.5605,1,14.7198,31.8099,16.7391,-17.0901
0.5,0.065337,-7.3143,62.6584,-0.350867,2.561,1,14.7208,31.8117,16.7401,-17.091
0.5,0.065337,-7.31159,62.6621,-0.350712,2.5615,1,14.7217,31.8135,16.7411,-17.0918
0.5,0.065337,-7.30888,62.6658,-0.350557,2.562,1,14.7227,31.8153,16.742,-17.0926
0.5,0.065337,-7.30618,62.6694,-0.350402,2.5625,1,14.7237,31.8171,16.743,-17.0934
0.5,0.065337,-7.30347,62.6731,-0.350247,2.563,1,14.7247,31.8189,16.744,-17.0942
0.5,0.065337,-7.30077,62.6767,-0.350093,2.5635,1,14.7256,31.8207,16.745,-17.0951
0.5,0.065337,-7.29807,62.6804,-0.349938,2.564,1,14.7266,31.8225,16.7459,-17.0959
0.5,0.065337,-7.29537,62.684,-0.349783,2.5645,1,14.7276,31.8243,16.7469,-17.0967
0.5,0.065337,-7.29267,62.6877,-0.349629,2.565,1,14.7285,31.8261,16.7479,-17.0975
0.5,0.065337,-7.28997,62.6913,-0.349475,2.5655,1,14.7295,31.8279,16.7489,-17.0983
0.5,0.065337,-7.28727,62.6949,-0.34932,2.566,1,14.7305,31.8296,16.7498,-17.0992
0.5,0.065337,-7.28457,62.6986,-0.349166,2.5665,1,14.7315,31.8314,16.7508,-17.1
0.5,0.065337,-7.28187,62.7022,-0.349012,2.567,1,14.7324,31.8332,16.7518,-17.1008
0.5,0.065337,-7.27918,62.7059,-0.348858,2.5675,1,14.7334,31.835,16.7528,-17.1016
0.5,0.065337,-7.27648,62.7095,-0.348704,2.568,1,14.7344,31.8368,16.7537,-17.1024
0.5,0.065337,-7.27379,62.7131,-0.34855,2.5685,1,14.7353,31.8386,16.7547,-17.1033
0.5,0.065337,-7.27109,62.7168,-0.348396,2.569,1,14.7363,31.8404,16.7557,-17.1041
0.5,0.065337,-7.2684,62.7204,-0.348242,2.5695,1,14.7373,31.8422,16.7566,-17.1049
0.5,0.065337,-7.26571,62.724,-0.348088,2.57,1,14.7382,31.8439,16.7576,-17.1057
0.5,0.065337,-7.26302,62.7277,-0.347934,2.5705,1,14.7392,31.8457,16.7586,-17.1065
0.5,0.065337,-7.26033,62.7313,-0.347781,2.571,1,14.7402,31.8475,16.7596,-17.1073
0.5,0.065337,-7.25764,62.7349,-0.347627,2.5715,1,14.7411,31.8493,16.7605,-17.1082
0.5,0.065337,-7.25495,62.7386,-0.347473,2.572,1,14.7421,31.8511,16.7615,-17.109
0.5,0.065337,-7.25226,62.7422,-0.34732,2.5725,1,14.7431,31.8529,16.7625,-17.1098
0.5,0.065337,-7.24957,62.7458,-0.347167,2.573,1,14.744,31.8546,16.7634,-17.1106
0.5,0.065337,-7.24689,62.7494,-0.347013,2.5735,1,14.745,31.8564,16.7644,-17.1114
0.5,0.065337,-7.2442,62.7531,-0.34686,2.574,1,14.746,31.8582,16.7654,-17.1122
0.5,0.065337,-7.24152,62.7567,-0.346707,2.5745,1,14.7469,31.86,16.7663,-17.113
0.5,0.065337,-7.23884,62.7603,-0.346554,2.575,1,14.7479,31.8618,16.7673,-17.1139
0.5,0.065337,-7.23615,62.7639,-0.346401,2.5755,1,14.7489,31.8635,16.7683,-17.1147
0.5,0.065337,-7.23347,62.7675,-0.346248,2.576,1,14.7498,31.8653,16.7692,-17.1155
0.5,0.065337,-7.23079,62.7712,-0.346095,2.5765,1,14.7508,31.8671,16.7702,-17.1163
0.5,0.065337,-7.22811,62.7748,-0.345942,2.577,1,14.7517,31.8689,16.7712,-17.1171
0.5,0.065337,-7.22543,62.7784,-0.345789,2.5775,1,14.7527,31.8706,16.7721,-17.1179
0.5,0.065337,-7.22275,62.782,-0.345636,2.578,1,14.7537,31.8724,16.7731,-17.1187
0.5,0.065337,-7.22008,62.7856,-0.345484,2.5785,1,14.7546,31.8742,16.7741,-17.1195
0.5,0.065337,-7.2174,62.7892,-0.345331,2.579,1,14.7556,31.876,16.775,-17.1204
0.5,0.065337,-7.21472,62.7928,-0.345179,2.5795,1,14.7566,31.8777,16.776,-17.1212
0.5,0.065337,-7.21205,62.7964,-0.345026,2.58,1,14.7575,31.8795,16.777,-17.122
0.5,0.065337,-7.20938,62.8,-0.344874,2.5805,1,14.7585,31.8813,16.7779,-17.1228
0.5,0.065337,-7.2067,62.8036,-0.344722,2.581,1,14.7594,31.883,16.7789,-17.1236
0.5,0.065337,-7.20403,62.8072,-0.344569,2.5815,1,14.7604,31.8848,16.7798,-17.1244
0.5,0.065337,-7.20136,62.8108,-0.344417,2.582,1,14.7614,31.8866,16.7808,-17.1252
0.5,0.065337,-7.19869,62.8144,-0.344265,2.5825,1,14.7623,31.8884,16.7818,-17.126
0.5,0.065337,-7.19602,62.818,-0.344113,2.583,1,14.7633,31.8901,16.7827,-17.1268
0.5,0.065337,-7.19335,62.8216,-0.343961,2.5835,1,14.7642,31.8919,16.7837,-17.1277
0.5,0.065337,-7.19068,62.8252,-0.343809,2.584,1,14.7652,31.8937,16.7847,-17.1285
0.5,0.065337,-7.18801,62.8288,-0.343657,2.5845,1,14.7662,31.8954,16.7856,-17.1293
0.5,0.065337,-7.18535,62.8324,-0.343505,2.585,1,14.7671,31.8972,16.7866,-17.1301
0.5,0.065337,-7.18268,62.836,-0.343354,2.5855,1,14.7681,31.899,16.7875,-17.1309
0.5,0.065337,-7.18002,62.8396,-0.343202,2.586,1,14.769,31.9007,16.7885,-17.1317
0.5,0.065337,-7.17735,62.8432,-0.34305,2.5865,1,14.77,31.9025,16.7894,-17.1325
0.5,0.065337,-7.17469,62.8468,-0.342899,2.587,1,14.7709,31.9042,16.7904,-17.1333
0.5,0.065337,-7.17203,62.8504,-0.342747,2.5875,1,14.7719,31.906,16.7914,-17.1341
0.5,0.065337,-7.16937,62.854,-0.342596,2.588,1,14.7728,31.9078,16.7923,-17.1349
0.5,0.065337,-7.16671,62.8575,-0.342445,2.5885,1,14.7738,31.9095,16.7933,-17.1357
0.5,0.065337,-7.16405,62.8611,-0.342293,2.589,1,14.7748,31.9113,16.7942,-17.1365
0.5,0.065337,-7.16139,62.8647,-0.342142,2.5895,1,14.7757,31.9131,16.7952,-17.1373
0.5,0.065337,-7.15873,62.8683,-0.341991,2.59,1,14.7767,31.9148,16.7962,-17.1381
0.5,0.065337,-7.15607,62.8719,-0.34184,2.5905,1,14.7776,31.9166,16.7971,-17.1389
0.5,0.065337,-7.15342,62.8754,-0.341689,2.591,1,14.7786,31.9183,16.7981,-17.1398
0.5,0.065337,-7.15076,62.879,-0.341538,2.5915,1,14.7795,31.9201,16.799,-17.1406
0.5,0.065337,-7.14811,62.8826,-0.341387,2.592,1,14.7805,31.9218,16.8,-17.1414
0.5,0.065337,-7.14545,62.8862,-0.341236,2.5925,1,14.7814,31.9236,16.8009,-17.1422
0.5,0.065337,-7.1428,62.8897,-0.341086,2.593,1,14.7824,31.9254,16.8019,-17.143
0.5,0.065337,-7.14015,62.8933,-0.340935,2.5935,1,14.7833,31.9271,16.8028,-17.1438
0.5,0.065337,-7.1375,62.8969,-0.340785,2.594,1,14.7843,31.9289,16.8038,-17.1446
0.5,0.065337,-7.13485,62.9004,-0.340634,2.5945,1,14.7852,31.9306,16.8047,-17.1454
0.5,0.065337,-7.1322,62.904,-0.340484,2.595,1,14.7862,31.9324,16.8057,-17.1462
0.5,0.065337,-7.12955,62.9076,-0.340333,2.5955,1,14.7871,31.9341,16.8066,-17.147
0.5,0.065337,-7.1269,62.9111,-0.340183,2.596,1,14.7881,31.9359,16.8076,-17.1478
0.5,0.065337,-7.12425,62.9147,-0.340033,2.5965,1,14.789,31.9376,16.8086,-17.1486
0.5,0.065337,-7.12161,62.9183,-0.339882,2.597,1,14.79,31.9394,16.8095,-17.1494
0.5,0.065337,-7.11896,62.9218,-0.339732,2.5975,1,14.7909,31.9411,16.8105,-17.1502
0.5,0.065337,-7.11632,62.9254,-0.339582,2.598,1,14.7919,31.9429,16.8114,-17.151
0.5,0.065337,-7.11368,62.9289,-0.339432,2.5985,1,14.7928,31.9446,16.8124,-17.1518
0.5,0.065337,-7.11103,62.9325,-0.339282,2.599,1,14.7938,31.9464,16.8133,-17.1526
0.5,0.065337,-7.10839,62.936,-0.339132,2.5995,1,14.7947,31.9481,16.8143,-17.1534
0.5,0.065337,-7.10575,62.9396,-0.338982,2.6,1,14.7957,31.9499,16.8152,-17.1542
0.5,0.065337,-7.10311,62.9431,-0.338833,2.6005,1,14.7966,31.9516,16.8162,-17.155
0.5,0.065337,-7.10047,62.9467,-0.338683,2.601,1,14.7976,31.9534,16.8171,-17.1558
0.5,0.065337,-7.09783,62.9502,-0.338533,2.6015,1,14.7985,31.9551,16.8181,-17.1566
0.5,0.065337,-7.09519,62.9538,-0.338384,2.602,1,14.7995,31.9569,16.819,-17.1574
0.5,0.065337,-7.09256,62.9573,-0.338234,2.6025,1,14.8004,31.9586,16.8199,-17.1582
0.5,0.065337,-7.08992,62.9609,-0.338085,2.603,1,14.8014,31.9604,16.8209,-17.159
0.5,0.065337,-7.08729,62.9644,-0.337936,2.6035,1,14.8023,31.9621,16.8218,-17.1598
0.5,0.065337,-7.08465,62.968,-0.337786,2.604,1,14.8033,31.9638,16.8228,-17.1606
0.5,0.065337,-7.08202,62.9715,-0.337637,2.6045,1,14.8042,31.9656,16.8237,-17.1614
0.5,0.065337,-7.07939,62.9751,-0.337488,2.605,1,14.8052,31.9673,16.8247,-17.1622
0.5,0.065337,-7.07675,62.9786,-0.337339,2.6055,1,14.8061,31.9691,16.8256,-17.163
0.5,0.065337,-7.07412,62.9821,-0.33719,2.606,1,14.807,31.9708,16.8266,-17.1638
0.5,0.065337,-7.07149,62.9857,-0.337041,2.6065,1,14.808,31.9725,16.8275,-17.1646
0.5,0.065337,-7.06886,62.9892,-0.336892,2.607,1,14.8089,31.9743,16.8285,-17.1653
0.5,0.065337,-7.06624,62.9927,-0.336743,2.6075,1,14.8099,31.976,16.8294,-17.1661
0.5,0.065337,-7.06361,62.9963,-0.336594,2.608,1,14.8108,31.9778,16.8303,-17.1669
0.5,0.065337,-7.06098,62.9998,-0.336446,2.6085,1,14.8118,31.9795,16.8313,-17.1677
0.5,0.065337,-7.05836,63.0033,-0.336297,2.609,1,14.8127,31.9812,16.8322,-17.1685
0.5,0.065337,-7.05573,63.0069,-0.336148,2.6095,1,14.8136,31.983,16.8332,-17.1693
0.5,0.065337,-7.05311,63.0104,-0.336,2.61,1,14.8146,31.9847,16.8341,-17.1701
0.5,0.065337,-7.05048,63.0139,-0.335852,2.6105,1,14.8155,31.9864,16.8351,-17.1709
0.5,0.065337,-7.04786,63.0174,-0.335703,2.611,1,14.8165,31.9882,16.836,-17.1717
0.5,0.065337,-7.04524,63.021,-0.335555,2.6115,1,14.8174,31.9899,16.8369,-17.1725
0.5,0.065337,-7.04262,63.0245,-0.335407,2.612,1,14.8183,31.9916,16.8379,-17.1733
0.5,0.065337,-7.04,63.028,-0.335258,2.6125,1,14.8193,31.9934,16.8388,-17.1741
0.5,0.065337,-7.03738,63.0315,-0.33511,2.613,1,14.8202,31.9951,16.8398,-17.1749
0.5,0.065337,-7.03476,63.035,-0.334962,2.6135,1,14.8212,31.9968,16.8407,-17.1757
0.5,0.065337,-7.03214,63.0385,-0.334814,2.614,1,14.8221,31.9986,16.8416,-17.1765
0.5,0.065337,-7.02953,63.0421,-0.334666,2.6145,1,14.823,32.0003,16.8426,-17.1772
0.5,0.065337,-7.02691,63.0456,-0.334518,2.615,1,14.824,32.002,16.8435,-17.178
0.5,0.065337,-7.02429,63.0491,-0.334371,2.6155,1,14.8249,32.0038,16.8445,-17.1788
0.5,0.065337,-7.02168,63.0526,-0.334223,2.616,1,14.8259,32.0055,16.8454,-17.1796
0.5,0.065337,-7.01907,63.0561,-0.334075,2.6165,1,14.8268,32.0072,16.8463,-17.1804
0.5,0.065337,-7.01645,63.0596,-0.333928,2.617,1,14.8277,32.0089,16.8473,-17.1812
0.5,0.065337,-7.01384,63.0631,-0.33378,2.6175,1,14.8287,32.0107,16.8482,-17.182
0.5,0.065337,-7.01123,63.0666,-0.333633,2.618,1,14.8296,32.0124,16.8491,-17.1828
0.5,0.065337,-7.00862,63.0701,-0.333485,2.6185,1,14.8305,32.0141,16.8501,-17.1836
0.5,0.065337,-7.00601,63.0736,-0.333338,2.619,1,14.8315,32.0158,16.851,-17.1844
0.5,0.065337,-7.0034,63.0771,-0.333191,2.6195,1,14.8324,32.0176,16.852,-17.1851
0.5,0.065337,-7.0008,63.0806,-0.333043,2.62,1,14.8333,32.0193,16.8529,-17.1859
0.5,0.065337,-6.99819,63.0841,-0.332896,2.6205,1,14.8343,32.021,16.8538,-17.1867
0.5,0.065337,-6.99558,63.0876,-0.332749,2.621,1,14.8352,32.0227,16.8548,-17.1875
0.5,0.065337,-6.99298,63.0911,-0.332602,2.6215,1,14.8362,32.0244,16.8557,-17.1883
0.5,0.065337,-6.99037,63.0946,-0.332455,2.622,1,14.8371,32.0262,16.8566,-17.1891
0.5,0.065337,-6.98777,63.0981,-0.332308,2.6225,1,14.838,32.0279,16.8576,-17.1899
0.5,0.065337,-6.98517,63.1016,-0.332161,2.623,1,14.839,32.0296,16.8585,-17.1907
0.5,0.065337,-6.98257,63.1051,-0.332015,2.6235,1,14.8399,32.0313,16.8594,-17.1914
0.5,0.065337,-6.97997,63.1086,-0.331868,2.624,1,14.8408,32.033,16.8604,-17.1922
0.5,0.065337,-6.97737,63.1121,-0.331721,2.6245,1,14.8418,32.0348,16.8613,-17.193
0.5,0.065337,-6.97477,63.1156,-0.331575,2.625,1,14.8427,32.0365,16.8622,-17.1938
0.5,0.065337,-6.97217,63.1191,-0.331428,2.6255,1,14.8436,32.0382,16.8632,-17.1946
0.5,0.065337,-6.96957,63.1226,-0.331282,2.626,1,14.8445,32.0399,16.8641,-17.1954
0.5,0.065337,-6.96697,63.126,-0.331135,2.6265,1,14.8455,32.0416,16.865,-17.1962
0.5,0.065337,-6.96438,63.1295,-0.330989,2.627,1,14.8464,32.0433,16.8659,-17.1969
0.5,0.065337,-6.96178,63.133,-0.330843,2.6275,1,14.8473,32.0451,16.8669,-17.1977
0.5,0.065337,-6.95919,63.1365,-0.330697,2.628,1,14.8483,32.0468,16.8678,-17.1985
0.5,0.065337,-6.95659,63.14,-0.33055,2.6285,1,14.8492,32.0485,16.8687,-17.1993
0.5,0.065337,-6.954,63.1434,-0.330404,2.629,1,14.8501,32.0502,16.8697,-17.2001
0.5,0.065337,-6.95141,63.1469,-0.330258,2.6295,1,14.8511,32.0519,16.8706,-17.2009
0.5,0.065337,-6.94882,63.1504,-0.330112,2.63,1,14.852,32.0536,16.8715,-17.2016
0.5,0.065337,-6.94623,63.1539,-0.329967,2.6305,1,14.8529,32.0553,16.8724,-17.2024
0.5,0.065337,-6.94364,63.1573,-0.329821,2.631,1,14.8538,32.057,16.8734,-17.2032
0.5,0.065337,-6.94105,63.1608,-0.329675,2.6315,1,14.8548,32.0587,16.8743,-17.204
0.5,0.065337,-6.93846,63.1643,-0.329529,2.632,1,14.8557,32.0605,16.8752,-17.2048
0.5,0.065337,-6.93588,63.1677,-0.329384,2.6325,1,14.8566,32.0622,16.8762,-17.2055
0.5,0.065337,-6.93329,63.1712,-0.329238,2.633,1,14.8575,32.0639,16.8771,-17.2063
0.5,0.065337,-6.93071,63.1747,-0.329093,2.6335,1,14.8585,32.0656,16.878,-17.2071
0.5,0.065337,-6.92812,63.1781,-0.328947,2.634,1,14.8594,32.0673,16.8789,-17.2079
0.5,0.065337,-6.92554,63.1816,-0.328802,2.6345,1,14.8603,32.069,16.8799,-17.2087
0.5,0.065337,-6.92295,63.1851,-0.328656,2.635,1,14.8613,32.0707,16.8808,-17.2094
0.5,0.065337,-6.92037,63.1885,-0.328511,2.6355,1,14.8622,32.0724,16.8817,-17.2102
